monosyllabic	sounds_quality
сил				O	<NUCL>	S		
симс				O	<NUCL>	S	O	
син				O	<NUCL>	S		
син				O	<NUCL>	S		
сињ				O	<NUCL>	S		
сип				O	<NUCL>	O		
сир				O	<NUCL>	S		
сит				O	<NUCL>	O		
сјај			O	S	<NUCL>	S		
сказ			O	O	<NUCL>	O		
скај			O	O	<NUCL>	S		
скајп			O	O	<NUCL>	S	O	
скалп			O	O	<NUCL>	S	O	
скап			O	O	<NUCL>	O		
сквер		O	O	O	<NUCL>	S		
скеч			O	O	<NUCL>	O		
скиф			O	O	<NUCL>	O		
склав		O	O	S	<NUCL>	O		
склад		O	O	S	<NUCL>	O		
склон		O	O	S	<NUCL>	S		
склоп		O	O	S	<NUCL>	O		
скок			O	O	<NUCL>	O		
скор			O	O	<NUCL>	S		
скорб			O	O	<NUCL>	S	O	
скот			O	O	<NUCL>	O		
скрб			O	O	<NUCL>	O		
скреж		O	O	S	<NUCL>	O		
скрит		O	O	S	<NUCL>	O		
скроб		O	O	S	<NUCL>	O		
скрум		O	O	S	<NUCL>	S		
скут			O	O	<NUCL>	O		
слаб			O	S	<NUCL>	O		
слад			O	S	<NUCL>	O		
слајд			O	S	<NUCL>	S	O	
слам			O	S	<NUCL>	S		
слан			O	S	<NUCL>	S		
слап			O	S	<NUCL>	O		
сласт			O	S	<NUCL>	O	O	
слач			O	S	<NUCL>	O		
слез			O	S	<NUCL>	O		
сленг			O	S	<NUCL>	S	O	
слеп			O	S	<NUCL>	O		
слет			O	S	<NUCL>	O		
слив			O	S	<NUCL>	O		
слик			O	S	<NUCL>	O		
слог			O	S	<NUCL>	O		
слој			O	S	<NUCL>	S		
слом			O	S	<NUCL>	S		
слон			O	S	<NUCL>	S		
слоч			O	S	<NUCL>	O		
слуз			O	S	<NUCL>	O		
слух			O	S	<NUCL>	O		
смад			O	S	<NUCL>	O		
сме			O	S	<NUCL>			
смев			O	S	<NUCL>	O		
смел			O	S	<NUCL>	S		
смес			O	S	<NUCL>	O		
смет			O	S	<NUCL>	O		
смил			O	S	<NUCL>	S		
смог			O	S	<NUCL>	O		
смок			O	S	<NUCL>	O		
смрт			O	S	<NUCL>	O		
смуѓ			O	S	<NUCL>	O		
смут			O	S	<NUCL>	O		
снег			O	S	<NUCL>	O		
сноб			O	S	<NUCL>	O		
сноп			O	S	<NUCL>	O		
со				O	<NUCL>			
сој				O	<NUCL>	S		
сок				O	<NUCL>	O		
сол				O	<NUCL>	S		
сол				O	<NUCL>	S		
сом				O	<NUCL>	S		
сон				O	<NUCL>	S		
сонг				O	<NUCL>	S	O	
сор				O	<NUCL>	S		
сос				O	<NUCL>	O		
сот				O	<NUCL>	O		
спас			O	O	<NUCL>	O		
спев			O	O	<NUCL>	O		
спец			O	O	<NUCL>	O		
спир			O	O	<NUCL>	S		
спирт			O	O	<NUCL>	S	O	
спис			O	O	<NUCL>	O		
сплав		O	O	S	<NUCL>	O		
сплет		O	O	S	<NUCL>	O		
сплит		O	O	S	<NUCL>	O		
сплот		O	O	S	<NUCL>	O		
спој			O	O	<NUCL>	S		
спор			O	O	<NUCL>	S		
спор			O	O	<NUCL>	S		
спорт			O	O	<NUCL>	S	O	
спот			O	O	<NUCL>	O		
спрат		O	O	S	<NUCL>	O		
спреј		O	O	S	<NUCL>	S		
спринт		O	O	S	<NUCL>	S	O	
спуст			O	O	<NUCL>	O	O	
срак			O	S	<NUCL>	O		
срам			O	S	<NUCL>	S		
сред			O	S	<NUCL>	O		
срж				O	<NUCL>	O		
срок			O	S	<NUCL>	O		
срп				O	<NUCL>	O		
срт				O	<NUCL>	O		
став			O	O	<NUCL>	O		
стаж			O	O	<NUCL>	O		
стан			O	O	<NUCL>	S		
стап			O	O	<NUCL>	O		
стар			O	O	<NUCL>	S		
стар			O	O	<NUCL>	S		
старт			O	O	<NUCL>	S	O	
стас			O	O	<NUCL>	O		
ствар		O	O	O	<NUCL>	S		
створ		O	O	O	<NUCL>	S		
сте			O	O	<NUCL>			
стег			O	O	<NUCL>	O		
стек			O	O	<NUCL>	O		
стен			O	O	<NUCL>	S		
стент			O	O	<NUCL>	S	O	
степ			O	O	<NUCL>	O		
степ			O	O	<NUCL>	O		
стик			O	O	<NUCL>	O		
стил			O	O	<NUCL>	S		
стих			O	O	<NUCL>	O		
сто			O	O	<NUCL>			
сто			O	O	<NUCL>			
стог			O	O	<NUCL>	O		
стол			O	O	<NUCL>	S		
столб			O	O	<NUCL>	S	O	
столп			O	O	<NUCL>	S	O	
страв		O	O	S	<NUCL>	O		
страд		O	O	S	<NUCL>	O		
страж		O	O	S	<NUCL>	O		
страк		O	O	S	<NUCL>	O		
страст		O	O	S	<NUCL>	O	O	
страх		O	O	S	<NUCL>	O		
страч		O	O	S	<NUCL>	O		
стрв			O	O	<NUCL>	O		
стрем		O	O	S	<NUCL>	S		
стрес		O	O	S	<NUCL>	O		
стреч		O	O	S	<NUCL>	O		
стреш		O	O	S	<NUCL>	O		
стриг		O	O	S	<NUCL>	O		
стрип		O	O	S	<NUCL>	O		
стрм			O	O	<NUCL>	S		
строг		O	O	S	<NUCL>	O		
строј		O	O	S	<NUCL>	S		
струг		O	O	S	<NUCL>	O		
струк		O	O	S	<NUCL>	O		
струп		O	O	S	<NUCL>	O		
студ			O	O	<NUCL>	O		
сув				O	<NUCL>	O		
суд				O	<NUCL>	O		
сук				O	<NUCL>	O		
сум				O	<NUCL>	S		
суп				O	<NUCL>	O		
сур				O	<NUCL>	S		
сус				O	<NUCL>	O		
сушт				O	<NUCL>	O	O	
сфинкс			O	O	<NUCL>	S	O	O
та				O	<NUCL>			
так				O	<NUCL>	O		
такс				O	<NUCL>	O	O	
такт				O	<NUCL>	O	O	
талк				O	<NUCL>	S	O	
тан				O	<NUCL>	S		
танц				O	<NUCL>	S	O	
тап				O	<NUCL>	O		
тас				O	<NUCL>	O		
тафт				O	<NUCL>	O	O	
твар			O	O	<NUCL>	S		
твид			O	O	<NUCL>	O		
твист			O	O	<NUCL>	O	O	
твој			O	O	<NUCL>	S		
тврд			O	O	<NUCL>	O		
те				O	<NUCL>			
тег				O	<NUCL>	O		
тек				O	<NUCL>	O		
тек				O	<NUCL>	O		
текст				O	<NUCL>	O	O	O
тел				O	<NUCL>	S		
тељ				O	<NUCL>	S		
тен				O	<NUCL>	S		
тенк				O	<NUCL>	S	O	
терк				O	<NUCL>	S	O	
тест				O	<NUCL>	O	O	
ти				O	<NUCL>			
ти				O	<NUCL>			
тик				O	<NUCL>	O		
тил				O	<NUCL>	S		
тим				O	<NUCL>	S		
тип				O	<NUCL>	O		
тих				O	<NUCL>	O		
тло			O	S	<NUCL>			
тој				O	<NUCL>	S		
ток				O	<NUCL>	O		
том				O	<NUCL>	S		
тон				O	<NUCL>	S		
топ				O	<NUCL>	O		
тост				O	<NUCL>	O	O	
траг			O	S	<NUCL>	O		
тракт			O	S	<NUCL>	O	O	
транс			O	S	<NUCL>	S	O	
трап			O	S	<NUCL>	O		
трат			O	S	<NUCL>	O		
трач			O	S	<NUCL>	O		
трем			O	S	<NUCL>	S		
тренд			O	S	<NUCL>	S	O	
трет			O	S	<NUCL>	O		
треќ			O	S	<NUCL>	O		
три			O	S	<NUCL>			
триж			O	S	<NUCL>	O		
трик			O	S	<NUCL>	O		
трк				O	<NUCL>	O		
трн				O	<NUCL>	S		
тром			O	S	<NUCL>	S		
тромб			O	S	<NUCL>	S	O	
трон			O	S	<NUCL>	S		
троњ			O	S	<NUCL>	S		
труд			O	S	<NUCL>	O		
труп			O	S	<NUCL>	O		
труст			O	S	<NUCL>	O	O	
трут			O	S	<NUCL>	O		
ту				O	<NUCL>			
туѓ				O	<NUCL>	O		
тук				O	<NUCL>	O		
тук				O	<NUCL>	O		
тул				O	<NUCL>	S		
туч				O	<NUCL>	O		
туш				O	<NUCL>	O		
ќај				O	<NUCL>	S		
ќар				O	<NUCL>	S		
ќе				O	<NUCL>			
ќеф				O	<NUCL>	O		
ќор				O	<NUCL>	S		
ќос				O	<NUCL>	O		
ќош				O	<NUCL>	O		
ќуд				O	<NUCL>	O		
ќунк				O	<NUCL>	S	O	
ќуп				O	<NUCL>	O		
ќурк				O	<NUCL>	S	O	
у					<NUCL>			
уз					<NUCL>	O		
ук					<NUCL>	O		
ум					<NUCL>	S		
ут					<NUCL>	O		
фајл				O	<NUCL>	S	S	
фак				O	<NUCL>	O		
факс				O	<NUCL>	O	O	
факт				O	<NUCL>	O	O	
фалц				O	<NUCL>	S	O	
фалш				O	<NUCL>	S	O	
фалш				O	<NUCL>	S	O	
фалш				O	<NUCL>	S	O	
фан				O	<NUCL>	S		
фар				O	<NUCL>	S		
фат				O	<NUCL>	O		
фах				O	<NUCL>	O		
фен				O	<NUCL>	S		
фер				O	<NUCL>	S		
фес				O	<NUCL>	O		
фил				O	<NUCL>	S		
филм				O	<NUCL>	S	S	
филц				O	<NUCL>	S	O	
фин				O	<NUCL>	S		
фирц				O	<NUCL>	S	O	
фис				O	<NUCL>	O		
фиск				O	<NUCL>	O	O	
фит				O	<NUCL>	O		
фит				O	<NUCL>	O		
фјорд			O	S	<NUCL>	S	O	
фланг			O	S	<NUCL>	S	O	
флерт			O	S	<NUCL>	S	O	
флеш			O	S	<NUCL>	O		
флирт			O	S	<NUCL>	S	O	
флор			O	S	<NUCL>	S		
фокс				O	<NUCL>	O	O	
фол				O	<NUCL>	S		
фолк				O	<NUCL>	S	O	
фон				O	<NUCL>	S		
фонд				O	<NUCL>	S	O	
фонт				O	<NUCL>	S	O	
фор				O	<NUCL>	S		
фрак			O	S	<NUCL>	O		
франк			O	S	<NUCL>	S	O	
фрас			O	S	<NUCL>	O		
френк			O	S	<NUCL>	S	O	
фриз			O	S	<NUCL>	O		
фрик			O	S	<NUCL>	O		
фронт			O	S	<NUCL>	S	O	
фрч				O	<NUCL>	O		
фунд				O	<NUCL>	S	O	
ха				O	<NUCL>			
халф				O	<NUCL>	S	O	
хеј				O	<NUCL>	S		
хендс				O	<NUCL>	S	O	O
херц				O	<NUCL>	S	O	
хир				O	<NUCL>	S		
хит				O	<NUCL>	O		
хлор			O	S	<NUCL>	S		
хмељ			O	S	<NUCL>	S		
хол				O	<NUCL>	S		
хор				O	<NUCL>	S		
храм			O	S	<NUCL>	S		
хром			O	S	<NUCL>	S		
Хун				O	<NUCL>	S		
цап				O	<NUCL>	O		
цар				O	<NUCL>	S		
цвет			O	O	<NUCL>	O		
цвик			O	O	<NUCL>	O		
цврст			O	O	<NUCL>	O	O	
цеѓ				O	<NUCL>	O		
цел				O	<NUCL>	S		
цел				O	<NUCL>	S		
ценз				O	<NUCL>	S	O	
цент				O	<NUCL>	S	O	
цеп				O	<NUCL>	O		
цер				O	<NUCL>	S		
цех				O	<NUCL>	O		
цинк				O	<NUCL>	S	O	
циц				O	<NUCL>	O		
цол				O	<NUCL>	S		
црв				O	<NUCL>	O		
црен			O	S	<NUCL>	S		
цреп			O	S	<NUCL>	O		
црн				O	<NUCL>	S		
цут				O	<NUCL>	O		
чад				O	<NUCL>	O		
чај				O	<NUCL>	S		
чам				O	<NUCL>	S		
чап				O	<NUCL>	O		
чар				O	<NUCL>	S		
чарк				O	<NUCL>	S	O	
час				O	<NUCL>	O		
част				O	<NUCL>	O	O	
чек				O	<NUCL>	O		
чеп				O	<NUCL>	O		
чест				O	<NUCL>	O	O	
чест				O	<NUCL>	O	O	
чиј				O	<NUCL>	S		
чин				O	<NUCL>	S		
чип				O	<NUCL>	O		
чип				O	<NUCL>	O		
чир				O	<NUCL>	S		
чист				O	<NUCL>	O	O	
чифт				O	<NUCL>	O	O	
чифт				O	<NUCL>	O	O	
чкор			O	O	<NUCL>	S		
чкрт			O	O	<NUCL>	O		
член			O	S	<NUCL>	S		
чмај			O	S	<NUCL>	S		
чок				O	<NUCL>	O		
чук				O	<NUCL>	O		
чул				O	<NUCL>	S		
чун				O	<NUCL>	S		
чур				O	<NUCL>	S		
чут				O	<NUCL>	O		
џам				O	<NUCL>	S		
џан				O	<NUCL>	S		
џбун			O	O	<NUCL>	S		
џган			O	O	<NUCL>	S		
џеб				O	<NUCL>	O		
џез				O	<NUCL>	O		
џем				O	<NUCL>	S		
џенк				O	<NUCL>	S	O	
џет				O	<NUCL>	O		
џин				O	<NUCL>	S		
џинс				O	<NUCL>	S	O	
џип				O	<NUCL>	O		
џиш				O	<NUCL>	O		
џул				O	<NUCL>	S		
џус				O	<NUCL>	O		
шал				O	<NUCL>	S		
шан				O	<NUCL>	S		
шанк				O	<NUCL>	S	O	
шант				O	<NUCL>	S	O	
шап				O	<NUCL>	O		
шар				O	<NUCL>	S		
шарм				O	<NUCL>	S	S	
шах				O	<NUCL>	O		
шверц			O	O	<NUCL>	S	O	
шев				O	<NUCL>	O		
шеј				O	<NUCL>	S		
шен				O	<NUCL>	S		
шест				O	<NUCL>	O	O	
шеф				O	<NUCL>	O		
шех				O	<NUCL>	O		
шик				O	<NUCL>	O		
шик				O	<NUCL>	O		
шип				O	<NUCL>	O		
шир				O	<NUCL>	S		
шиш				O	<NUCL>	O		
шкарт			O	O	<NUCL>	S	O	
шкаф			O	O	<NUCL>	O		
шкрт			O	O	<NUCL>	O		
шлаг			O	S	<NUCL>	O		
шлајм			O	S	<NUCL>	S	S	
шланк			O	S	<NUCL>	S	O	
шлем			O	S	<NUCL>	S		
шлеп			O	S	<NUCL>	O		
шлиф			O	S	<NUCL>	O		
шлиц			O	S	<NUCL>	O		
шлог			O	S	<NUCL>	O		
шљам			O	S	<NUCL>	S		
шмек			O	S	<NUCL>	O		
шмрк			O	S	<NUCL>	O		
шнит			O	S	<NUCL>	O		
шнур			O	S	<NUCL>	S		
шок				O	<NUCL>	O		
шол				O	<NUCL>	S		
шоп				O	<NUCL>	O		
шорц				O	<NUCL>	S	O	
шпајз			O	O	<NUCL>	S	O	
шпил			O	O	<NUCL>	S		
шпирт			O	O	<NUCL>	S	O	
шпиц			O	O	<NUCL>	O		
шпиц			O	O	<NUCL>	O		
шприц		O	O	S	<NUCL>	O		
шраф			O	S	<NUCL>	O		
шрифт			O	S	<NUCL>	O	O	
штаб			O	O	<NUCL>	O		
штанд			O	O	<NUCL>	S	O	
штеп			O	O	<NUCL>	O		
штик			O	O	<NUCL>	O		
штим			O	O	<NUCL>	S		
штир			O	O	<NUCL>	S		
штир			O	O	<NUCL>	S		
штит			O	O	<NUCL>	O		
што			O	O	<NUCL>			
што			O	O	<NUCL>			
што			O	O	<NUCL>			
што			O	O	<NUCL>			
штом			O	O	<NUCL>	S		
штос			O	O	<NUCL>	O		
штоф			O	O	<NUCL>	O		
штрајк		O	O	S	<NUCL>	S	O	
штрб			O	O	<NUCL>	O		
штрек		O	O	S	<NUCL>	O		
штрих		O	O	S	<NUCL>	O		
штрк			O	O	<NUCL>	O		
штук			O	O	<NUCL>	O		
штур			O	O	<NUCL>	S		
штурм			O	O	<NUCL>	S	S	
шум				O	<NUCL>	S		
шунд				O	<NUCL>	S	O	
шут				O	<NUCL>	O		
шут				O	<NUCL>	O		
